raw_message_id,message_type,parse_status,resolved_trader_id,source_chat_id,telegram_message_id,reply_to_message_id,message_ts,raw_text,warning_text,symbol,direction,entry_main,average_entry,stop_loss_price,take_profit_prices,entry_plan_type,entry_structure,has_averaging_plan,intents,actions,target_refs,reported_results,validation_warnings
614,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2222,,2026-02-07T04:50:52+00:00,"[trader #A]

#среднесрок
#LTCUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 59.17
— Усреднение: 61.31

Стоп:
— SL: 65.49 🛡(от A: -10.68%, от B: -6.82%)

Тейки (среднесрок, 3 цели):
— TP1: 55.04 🎯 (от A: +6.98%, от B: +10.23%)
— TP2: 50.12 🎯 (от A: +15.29%, от B: +18.25%)
— TP3: 44.97 🎯 (от A: +24.00%, от B: +26.65%)

Вход не более 1–1.5% от депозита",llm_unavailable,LTCUSDT,SHORT,59.17,61.31,65.49,"[55.04, 50.12, 44.97]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
615,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2221,,2026-02-07T04:21:25+00:00,"[trader #A]

#среднесрок
#MOODENGUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,0501
— Усреднение: нет

Стоп:
— SL: 0,0543 🛡(от A: -8,4%, от B: —)

Тейки (среднесрок, 3 цели):
— TP1: 0,0414 🎯 (от A: +17,4%, от B: —)
— TP2: 0,0381 🎯 (от A: +24,0%, от B: —)
— TP3: 0,0337 🎯 (от A: +32,7%, от B: —)",llm_unavailable,MOODENGUSDT,SHORT,0.0501,0.0501,0.0543,"[0.0414, 0.0381, 0.0337]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
616,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2220,,2026-02-07T03:59:46+00:00,"[trader #A] 

#интрадей
#SOLUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 86,20
— Усреднение: нет
Отмена входа: если 15m/1H закреп ниже 85,85

Стоп:
— SL: 84,29 🛡(от A: -2,2%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 87,76 🎯 (от A: +1,8%, от B: —)
— TP2: 89,12 🎯 (от A: +3,4%, от B: —)
— TP3: 90,20 🎯 (от A: +4,6%, от B: —)",llm_unavailable,SOLUSDT,LONG,86.2,86.2,84.29,"[87.76, 89.12, 90.2]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
617,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2219,,2026-02-07T03:57:19+00:00,"[trader #A]

#среднесрок
#HYPEUSDT 🐂 Лонг (вход с текущих)

— Вход с текущих: 32.895
— Усреднение: 30.542

— SL: 28.689 🛡(от A: -12.8%, от B: -6.1%)

— TP1: 36.973 🎯 (от A: +12.4%, от B: +21.1%)
— TP2: 39.183 🎯 (от A: +19.1%, от B: +28.3%)
— TP3: 44.283 🎯 (от A: +34.6%, от B: +45.0%)

— Цель: 49.183 💫 (от A: +49.5%)

Вход не более 1-2% от депозита",llm_unavailable,HYPEUSDT,LONG,32.895,30.542,28.689,"[36.973, 39.183, 44.283]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
618,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2218,,2026-02-07T03:45:09+00:00,"[trader #A]

#интрадей
#SUIUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,99
— Усреднение: нет

Стоп:
— SL: 0,97 🛡(от A: -2,0%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 1,01 🎯 (от A: +2,0%, от B: —)
— TP2: 1,02 🎯 (от A: +3,0%, от B: —)
— TP3: 1,04 🎯 (от A: +5,1%, от B: —)",llm_unavailable,SUIUSDT,LONG,0.99,0.99,0.97,"[1.01, 1.02, 1.04]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
623,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2211,,2026-02-06T18:17:23+00:00,"[trader #A]

#интрадей
#XRPUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 1,45
— Усреднение: нет
Отмена входа: если 15m закреп ниже 1,43 или если цена уйдёт выше 1,53 без ретеста 1,45

Стоп:
— SL: 1,41 🛡(от A: -2,8%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 1,50 🎯 (от A: +3,4%, от B: —)
— TP2: 1,53 🎯 (от A: +5,5%, от B: —)
— TP3: 1,55 🎯 (от A: +6,9%, от B: —)",llm_unavailable,XRPUSDT,LONG,1.45,1.45,1.41,"[1.5, 1.53, 1.55]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
630,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2203,,2026-02-06T16:07:50+00:00,"[trader #A]

#интрадей
#JTOUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,2452
— Усреднение: нет
Отмена входа: если 15m закреп ниже 0,2444 или уйдём выше 0,2568 без ретеста 0,2452

Стоп:
— SL: 0,2382 🛡(от A: -2,9%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,2500 🎯 (от A: +2,0%, от B: —)
— TP2: 0,2550 🎯 (от A: +4,0%, от B: —)
— TP3: 0,2592 🎯 (от A: +5,7%, от B: —)",llm_unavailable,JTOUSDT,LONG,0.2452,0.2452,0.2382,"[0.25, 0.255, 0.2592]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
635,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2195,,2026-02-06T11:15:59+00:00,"[trader #A]

#интрадей
#DOGEUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,09199
— Усреднение: нет
Отмена входа: если 15m закреп ниже 0,09159 или цена уйдет выше 0,09653 без ретеста 0,09199

Стоп:
— SL: 0,08955 🛡(от A: -2,7%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,09350 🎯 (от A: +1,6%, от B: —)
— TP2: 0,09541 🎯 (от A: +3,7%, от B: —)
— TP3: 0,09687 🎯 (от A: +5,3%, от B: —)",llm_unavailable,DOGEUSDT,LONG,0.09199,0.09199,0.08955,"[0.0935, 0.09541, 0.09687]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
637,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2193,,2026-02-06T08:52:08+00:00,"[trader #A]

#интрадей
#LINKUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 8,26
— Усреднение: нет


Стоп:
— SL: 8,50 🛡(от A: -2,9%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 8,09 🎯 (от A: +2,1%, от B: —)
— TP2: 7,92 🎯 (от A: +4,1%, от B: —)
— TP3: 7,74 🎯 (от A: +6,3%, от B: —)

Вход не более 1% от депозита",llm_unavailable,LINKUSDT,SHORT,8.26,8.26,8.5,"[8.09, 7.92, 7.74]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
638,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2192,,2026-02-06T08:07:14+00:00,"[trader #A]

#интрадей
#LDOUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,3340
— Усреднение: нет

Стоп:
— SL: 0,3209 🛡(от A: -3,9%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,3457 🎯 (от A: +3,5%, от B: —)
— TP2: 0,3550 🎯 (от A: +6,3%, от B: —)
— TP3: 0,3699 🎯 (от A: +10,7%, от B: —)

Цена уже ниже твх, поэтому по рынку 

Заходим не более 1% от депозита",llm_unavailable,LDOUSDT,LONG,0.334,0.334,0.3209,"[0.3457, 0.355, 0.3699]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
640,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2187,,2026-02-06T03:06:58+00:00,"[trader #A]

#среднесрок
#ETHUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 1 901.30
— Усреднение: 1 806.20

Стоп:
— SL: 1 598.20 🛡(от A: -15.9%, от B: -11.5%)

Тейки (среднесрок, 3 цели):
— TP1: 2 139.10 🎯 (от A: +12.5%, от B: +18.4%)
— TP2: 2 366.10 🎯 (от A: +24.4%, от B: +31.0%)
— TP3: 2 577.30 🎯 (от A: +35.6%, от B: +42.7%)

Спот (цель по 1W-ТФ):
— Цель: 2 848.90 💫 (от A: +49.8%)

Вход не более 0.5% от депозита

тоже аккуратно пробуем. интрадей посмотрим после 11 утра по мск",llm_unavailable,ETHUSDT,LONG,1901.3,1806.2,1.0,"[2.0, 2.0, 2.0]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
641,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2186,,2026-02-06T02:54:17+00:00,"[trader #A]

#среднесрок
#BTCUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 64 775.60
— Усреднение: 61 975.60

Стоп:
— SL: 59 795.60 🛡(от A: -7.7%, от B: -3.5%)

Тейки (среднесрок, 3 цели):
— TP1: 69 295.60 🎯 (от A: +7.0%, от B: +11.8%)
— TP2: 72 073.60 🎯 (от A: +11.3%, от B: +16.3%)
— TP3: 77 133.60 🎯 (от A: +19.1%, от B: +24.5%)

Спот (цель по 1W-ТФ):
— Цель: 86 302.40 💫 (от A: +33.2%)

Вход не более 0.3–0.5% от депозита

давайте аккуратно пробовать",llm_unavailable,BTCUSDT,LONG,64775.6,61975.6,59.0,"[69.0, 72.0, 77.0]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
646,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2178,,2026-02-05T17:09:14+00:00,"[trader #A]

#интрадей
#HUSDT 🐂 Лонг (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,11620
— Усреднение: 0,11320
Отмена входа: если 1H закроется ниже 0,11505 до активации

Стоп:
— SL: 0,11150 🛡(от A: -4,0%, от B: -1,5%)

Тейки (интрадей, 3 цели):
— TP1: 0,11920 🎯 (от A: +2,6%, от B: +5,3%)
— TP2: 0,12560 🎯 (от A: +8,1%, от B: +11,0%)
— TP3: 0,12800 🎯 (от A: +10,2%, от B: +13,1%)",llm_unavailable,HUSDT,LONG,0.1162,0.1132,0.1115,"[0.1192, 0.1256, 0.128]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
647,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2177,,2026-02-05T17:02:54+00:00,"[trader #A]

#интрадей
#HOMEUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0,02820
— Усреднение: нет

Стоп:
— SL: 0,02738 🛡(от A: -2,9%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,02883 🎯 (от A: +2,2%, от B: —)
— TP2: 0,02960 🎯 (от A: +5,0%, от B: —)
— TP3: 0,03030 🎯 (от A: +7,4%, от B: —)",llm_unavailable,HOMEUSDT,LONG,0.0282,0.0282,0.02738,"[0.02883, 0.0296, 0.0303]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
656,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2166,,2026-02-05T12:32:47+00:00,"[trader #A]

#интрадей
#JTOUSDT 🐻 Шорт (вход лимиткой)

— Вход лимиткой: 0,2769
— Усреднение: нет

Стоп:
— SL: 0,2828 🛡(от A: -2,1%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,2735 🎯 (от A: +1,2%, от B: —)
— TP2: 0,2686 🎯 (от A: +3,0%, от B: —)
— TP3: 0,2645 🎯 (от A: +4,5%, от B: —)

Вход не более 1% от депозита",llm_unavailable,JTOUSDT,SHORT,0.2769,0.2769,0.2828,"[0.2735, 0.2686, 0.2645]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
657,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,2165,,2026-02-05T12:28:18+00:00,"[trader #A]

#интрадей
#LINK 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 9,05
— Усреднение: нет

Стоп:
— SL: 9,25 🛡(от A: -2,2%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 8,94 🎯 (от A: +1,2%, от B: —)
— TP2: 8,72 🎯 (от A: +3,6%, от B: —)
— TP3: 8,55 🎯 (от A: +5,5%, от B: —)

Вход не более 1% от депозита",llm_unavailable,LINK,,,,9.25,"[8.94, 8.72, 8.55]",,,,[],[],[],[],"[""llm_unavailable""]"
658,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2164,,2026-02-05T12:09:32+00:00,"[trader #A]

#интрадей
#WLDUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,40
— Усреднение: нет

Стоп:
— SL: 0,41 🛡(от A: -2,5%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,39 🎯 (от A: +2,5%, от B: —)
— TP2: 0,38 🎯 (от A: +5,0%, от B: —)
— TP3: 0,36 🎯 (от A: +10,0%, от B: —)

Вход не более 1% от депозита",llm_unavailable,WLDUSDT,SHORT,0.4,0.4,0.41,"[0.39, 0.38, 0.36]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
660,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2161,,2026-02-05T11:28:29+00:00,"[trader #A]

#интрадей
#POPCATUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,05310
— Усреднение: нет

Стоп:
— SL: 0,05480 🛡(от A: -3,2%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,05190 🎯 (от A: +2,3%, от B: —)
— TP2: 0,05070 🎯 (от A: +4,5%, от B: —)
— TP3: 0,04900 🎯 (от A: +7,7%, от B: —)

Вход не более 1% от депозита",llm_unavailable,POPCATUSDT,SHORT,0.0531,0.0531,0.0548,"[0.0519, 0.0507, 0.049]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
668,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2152,,2026-02-05T08:32:06+00:00,"[trader #A]

#интрадей
#CAKEUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 1,50
— Усреднение: 1,52

Стоп:
— SL: 1,53 🛡(от A: -2,0%, от B: -0,7%)

Тейки (интрадей, 3 цели):
— TP1: 1,48 🎯 (от A: +1,3%, от B: +2,6%)
— TP2: 1,45 🎯 (от A: +3,3%, от B: +4,6%)
— TP3: 1,42 🎯 (от A: +5,3%, от B: +6,6%)

Вход не более 0.5% от депозита",llm_unavailable,CAKEUSDT,SHORT,1.5,1.52,1.53,"[1.48, 1.45, 1.42]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
669,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2151,,2026-02-05T08:21:18+00:00,"[trader #A]

#интрадей
#AVAXUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 9,66
— Усреднение: нет

Стоп:
— SL: 9,81 🛡(от A: -1,6%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 9,53 🎯 (от A: +1,3%, от B: —)
— TP2: 9,44 🎯 (от A: +2,3%, от B: —)
— TP3: 9,30 🎯 (от A: +3,7%, от B: —)

Вход не более 0.5% от депозита",llm_unavailable,AVAXUSDT,SHORT,9.66,9.66,9.81,"[9.53, 9.44, 9.3]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
671,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2149,,2026-02-05T06:59:13+00:00,"[trader #A]

#интрадей
#HYPEUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 34,15
— Усреднение: нет
Отмена входа: если цена уйдёт вниз без ретеста 34,15 и пробьёт 33,20 — вход не берём

Стоп:
— SL: 34,52 🛡(от A: -1,1%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 33,66 🎯 (от A: +1,4%, от B: —)
— TP2: 33,54 🎯 (от A: +1,8%, от B: —)
— TP3: 33,20 🎯 (от A: +2,8%, от B: —)

тут давайте попробуем все закрыть на 3 тейке, без промежуточных фиксаций",llm_unavailable,HYPEUSDT,SHORT,34.15,34.15,34.52,"[33.66, 33.54, 33.2]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
675,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2143,,2026-02-05T03:21:24+00:00,"[trader #A]

#интрадей
#DOGEUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,10490
— Усреднение: нет
Отмена входа: если 15m закрепится выше 0,10570 или цена уйдёт к 0,10230 без ретеста лимитки

Стоп:
— SL: 0,10676 🛡(от A: -1,8%, от B: —)

Тейки (интрадей, 3 цели):
— TP1: 0,10354 🎯 (от A: +1,3%, от B: —)
— TP2: 0,10230 🎯 (от A: +2,5%, от B: —)
— TP3: 0,10120 🎯 (от A: +3,5%, от B: —)",llm_unavailable,DOGEUSDT,SHORT,0.1049,0.1049,0.10676,"[0.10354, 0.1023, 0.1012]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
686,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,2129,,2026-02-04T18:08:46+00:00,"[trader #A]

#интрадей
#ZORAUSDT 🐻 Шорт (вход лимиткой)

Вход (2-фазный):
— Вход лимиткой: 0,02644
— Усреднение: 0,02722
Отмена входа: если 15m/1H закреп выше 0,02737

Стоп:
— SL: 0,02737 🛡(от A: -3,5%, от B: -0,6%)

Тейки (интрадей, 3 цели):
— TP1: 0,02595 🎯 (от A: +1,9%, от B: +4,7%)
— TP2: 0,02510 🎯 (от A: +5,1%, от B: +7,8%)
— TP3: 0,02450 🎯 (от A: +7,3%, от B: +10,0%)",llm_unavailable,ZORAUSDT,SHORT,0.02644,0.02722,0.02737,"[0.02595, 0.0251, 0.0245]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
